ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,price_anomaly,pct_chg_anomaly,avg_price,amplitude
600519.SH,2020-09-23,1635.0,1666.01,1621.02,1649.98,1665.69,-15.71,-0.9432,35725.52,5878691.069,False,False,1643.0025,2.700982775906682
600519.SH,2020-09-24,1635.97,1658.88,1626.8,1629.32,1649.98,-20.66,-1.2521,30050.78,4915392.273,False,False,1637.7425,1.9442659911029319
600519.SH,2020-09-25,1630.0,1650.0,1625.0,1635.11,1629.32,5.79,0.3554,22582.96,3700843.486,False,False,1635.0275,1.5343824417548426
600519.SH,2020-09-28,1635.19,1668.5,1635.19,1661.0,1635.11,25.89,1.5834,24232.22,4019640.15,False,False,1649.97,2.0371718110708117
600519.SH,2020-09-29,1669.33,1669.4,1652.3,1652.3,1661.0,-8.7,-0.5238,17430.78,2895081.3660000004,False,False,1660.8325,1.0295003010234882
600519.SH,2020-09-30,1660.0,1691.9,1660.0,1668.5,1652.3,16.2,0.9805,27087.81,4536012.54,False,False,1670.1,1.9306421352054768
600519.SH,2020-10-09,1692.0,1706.42,1688.0,1696.0,1668.5,27.5,1.6482,34239.88,5817280.605,False,False,1695.605,1.1039856158225996
600519.SH,2020-10-12,1700.0,1750.61,1700.0,1750.61,1696.0,54.61,3.2199,43729.04,7597987.786,False,False,1725.3049999999998,2.9840801886792394
600519.SH,2020-10-13,1750.62,1750.62,1735.0,1739.0,1750.61,-11.61,-0.6632,22943.89,3995560.518,False,False,1743.81,0.8922604120849242
600519.SH,2020-10-14,1740.0,1746.98,1726.0,1729.0,1739.0,-10.0,-0.575,20481.39,3554316.5889999997,False,False,1735.495,1.2064404830362288
600519.SH,2020-10-15,1721.13,1735.0,1721.0,1725.0,1729.0,-4.0,-0.2313,16204.36,2801250.5560000003,False,False,1725.5325,0.8097165991902834
600519.SH,2020-10-16,1725.0,1734.58,1703.0,1712.0,1725.0,-13.0,-0.7536,17377.38,2991246.892,False,False,1718.645,1.8307246376811555
600519.SH,2020-10-19,1725.0,1733.98,1691.9,1699.0,1712.0,-13.0,-0.7593,19226.32,3284383.415,False,False,1712.47,2.4579439252336406
600519.SH,2020-10-20,1699.99,1734.97,1695.0,1734.0,1699.0,35.0,2.06,27734.93,4787807.536,False,False,1715.99,2.3525603296056516
600519.SH,2020-10-21,1734.1,1742.15,1723.0,1733.33,1734.0,-0.67,-0.0386,18901.37,3275357.44,False,False,1733.145,1.1043829296424506
600519.SH,2020-10-22,1730.0,1745.0,1715.51,1742.5,1733.33,9.17,0.529,22480.87,3897729.793,False,False,1733.2525,1.701349425671973
600519.SH,2020-10-23,1740.78,1747.59,1714.0,1715.33,1742.5,-27.17,-1.5593,19291.69,3339987.454,False,False,1729.425,1.9276901004304114
600519.SH,2020-10-26,1619.0,1662.92,1600.0,1643.0,1715.33,-72.33,-4.2167,66015.29,10821908.227,False,False,1631.23,3.668098849784011
600519.SH,2020-10-27,1643.0,1644.0,1616.12,1625.0,1643.0,-18.0,-1.0956,43944.4,7156688.307,False,False,1632.03,1.6968959220937374
600519.SH,2020-10-28,1626.0,1677.0,1625.08,1664.81,1625.0,39.81,2.4498,34636.53,5739452.181,False,False,1648.2224999999999,3.1950769230769276
600519.SH,2020-10-29,1654.84,1708.0,1647.0,1676.0,1664.81,11.19,0.6721,39373.76,6633168.613,False,False,1671.46,3.6640817871108413
600519.SH,2020-10-30,1678.0,1696.0,1665.0,1670.02,1676.0,-5.98,-0.3568,26055.45,4379602.068,False,False,1677.255,1.8496420047732696
600519.SH,2020-11-02,1675.0,1695.0,1672.0,1674.01,1670.02,3.99,0.2389,21066.43,3544422.245,False,False,1679.0025,1.3772290152213746
600519.SH,2020-11-03,1684.99,1705.9,1675.5,1695.0,1674.01,20.99,1.2539,23497.49,3976621.208,False,False,1690.3475,1.8159987096851329
600519.SH,2020-11-04,1700.0,1704.0,1685.0,1699.58,1695.0,4.58,0.2702,16443.71,2788396.253,False,False,1697.145,1.12094395280236
600519.SH,2020-11-05,1717.0,1732.48,1712.1,1721.9,1699.58,22.32,1.3133,23524.14,4053043.271,False,False,1720.87,1.199119782534515
600519.SH,2020-11-06,1730.55,1731.59,1690.0,1700.62,1721.9,-21.28,-1.2358,23051.53,3932702.367,False,False,1713.1899999999998,2.4153551309599814
600519.SH,2020-11-09,1701.38,1750.68,1700.62,1742.57,1700.62,41.95,2.4667,41469.7,7198679.682999999,False,False,1723.8125,2.9436323223295138
600519.SH,2020-11-10,1752.92,1764.48,1736.0,1745.0,1742.57,2.43,0.1394,30189.44,5287968.173,False,False,1749.6,1.6343676294209137
600519.SH,2020-11-11,1745.0,1777.5,1731.0,1731.35,1745.0,-13.65,-0.7822,34850.73,6122365.404,False,False,1746.2125,2.664756446991404
600519.SH,2020-11-12,1730.01,1750.0,1722.27,1734.79,1731.35,3.44,0.1987,23473.09,4071729.792,False,False,1734.2675000000002,1.6016403384642053
600519.SH,2020-11-13,1724.0,1728.88,1691.0,1705.0,1734.79,-29.79,-1.7172,28155.48,4791276.459,False,False,1712.22,2.1835495938989795
600519.SH,2020-11-16,1711.0,1730.05,1697.26,1730.05,1705.0,25.05,1.4692,30613.49,5247897.161,False,False,1717.0900000000001,1.9231671554252179
600519.SH,2020-11-17,1740.0,1742.35,1701.07,1715.8,1730.05,-14.25,-0.8237,25224.03,4355288.047,False,False,1724.805,2.386058206410218
600519.SH,2020-11-18,1715.0,1720.53,1683.16,1693.65,1715.8,-22.15,-1.2909,35178.95,5973146.815,False,False,1703.085,2.1779927730504656
600519.SH,2020-11-19,1684.5,1725.0,1680.6,1720.19,1693.65,26.54,1.567,27815.76,4767508.7530000005,False,False,1702.5725000000002,2.621556992294753
600519.SH,2020-11-20,1720.0,1736.0,1712.65,1719.96,1720.19,-0.23,-0.0134,21874.66,3771894.8589999997,False,False,1722.1525,1.3574081932809694
600519.SH,2020-11-23,1771.01,1809.9,1771.01,1790.21,1719.96,70.25,4.0844,66637.24,11926870.595,False,False,1785.5325,2.261099095327804
600519.SH,2020-11-24,1769.99,1782.5,1751.47,1763.5,1790.21,-26.71,-1.492,32465.36,5736960.168,False,False,1766.865,1.733316203127006
600519.SH,2020-11-25,1761.5,1768.88,1724.0,1726.88,1763.5,-36.62,-2.0766,28226.32,4910540.741,False,False,1745.315,2.5449390416784867
600519.SH,2020-11-26,1726.0,1739.99,1725.18,1734.39,1726.88,7.51,0.4349,23228.3,4027749.313,False,False,1731.39,0.8576160474381511
600519.SH,2020-11-27,1732.66,1740.03,1718.0,1737.9,1734.39,3.51,0.2024,21568.61,3737697.985,False,False,1732.1475,1.2701872127952751
600519.SH,2020-11-30,1735.0,1738.9,1713.91,1713.91,1737.9,-23.99,-1.3804,31940.07,5520322.1729999995,False,False,1725.43,1.437942344208528
600519.SH,2020-12-01,1726.0,1738.99,1720.01,1737.0,1713.91,23.09,1.3472,28196.2,4891829.153,False,False,1730.5,1.107409373887778
600519.SH,2020-12-02,1746.0,1749.0,1731.0,1738.01,1737.0,1.01,0.0581,23571.69,4101369.3060000003,False,False,1741.0025,1.0362694300518136
600519.SH,2020-12-03,1738.01,1755.66,1732.1,1749.0,1738.01,10.99,0.6323,29505.78,5147357.781,False,False,1743.6925,1.355573328116649
600519.SH,2020-12-04,1752.0,1800.1,1752.0,1793.11,1749.0,44.11,2.522,62491.19,11176048.847000001,False,False,1774.3025,2.750142938822179
600519.SH,2020-12-07,1802.7,1840.39,1800.55,1812.4,1793.11,19.29,1.0758,58331.33,10617305.104,False,False,1814.0100000000002,2.2218380355918015
600519.SH,2020-12-08,1815.0,1875.0,1813.0,1850.0,1812.4,37.6,2.0746,61454.0,11333352.154000001,False,False,1838.25,3.420878393290664
600519.SH,2020-12-09,1865.95,1866.0,1839.0,1840.0,1850.0,-10.0,-0.5405,31152.12,5766037.609,False,False,1852.7375,1.4594594594594594
600519.SH,2020-12-10,1840.0,1849.77,1828.0,1832.9,1840.0,-7.1,-0.3859,32653.54,6009239.911,False,False,1837.6675,1.1831521739130424
600519.SH,2020-12-11,1834.78,1837.32,1804.81,1820.0,1832.9,-12.9,-0.7038,30775.79,5595359.665,False,False,1824.2275,1.7736919635550215
600519.SH,2020-12-14,1827.77,1829.98,1815.0,1829.0,1820.0,9.0,0.4945,33052.0,6026813.427999999,False,False,1825.4375,0.8230769230769241
600519.SH,2020-12-15,1833.5,1837.22,1805.0,1816.01,1829.0,-12.99,-0.7102,29604.97,5383582.284,False,False,1822.9325000000001,1.7616183706943698
600519.SH,2020-12-16,1830.5,1845.67,1820.21,1840.0,1816.01,23.99,1.321,32150.16,5901298.275,False,False,1834.095,1.4019746587298547
600519.SH,2020-12-17,1845.5,1868.0,1840.0,1865.51,1840.0,25.51,1.3864,36030.64,6683421.886,False,False,1854.7525,1.5217391304347827
600519.SH,2020-12-18,1851.81,1869.01,1841.08,1845.0,1865.51,-20.51,-1.0994,27076.98,5020968.993,False,False,1851.725,1.4971777154772725
600519.SH,2020-12-21,1840.0,1851.23,1837.6,1842.5,1845.0,-2.5,-0.1355,30696.72,5663526.808999999,False,False,1842.8325,0.7387533875338813
600519.SH,2020-12-22,1849.97,1898.99,1842.51,1881.0,1842.5,38.5,2.0896,40650.6,7618583.444,False,False,1868.1175,3.0654002713704216
600519.SH,2020-12-23,1897.99,1906.2,1821.02,1841.65,1881.0,-39.35,-2.092,47706.09,8901002.262,False,False,1866.7150000000001,4.528442317916006
600519.SH,2020-12-24,1818.0,1858.88,1795.02,1830.34,1841.65,-11.31,-0.6141,37857.14,6921989.374,False,False,1825.56,3.467542692694058
600519.SH,2020-12-25,1802.99,1847.0,1800.0,1830.0,1830.34,-0.34,-0.0186,23088.05,4218997.634,False,False,1819.9975,2.56782892795874
600519.SH,2020-12-28,1826.6,1888.8,1826.05,1873.0,1830.0,43.0,2.3497,30080.37,5616528.738,False,False,1853.6125,3.4289617486338795
600519.SH,2020-12-29,1873.0,1886.8,1855.0,1867.0,1873.0,-6.0,-0.3203,22867.59,4275994.834,False,False,1870.45,1.697810998398289
600519.SH,2020-12-30,1870.0,1933.0,1869.99,1933.0,1867.0,66.0,3.5351,34452.1,6604461.376,False,False,1901.4975,3.374933047670058
600519.SH,2020-12-31,1941.0,1998.98,1939.0,1998.0,1933.0,65.0,3.3626,38860.07,7682300.727999999,False,False,1969.245,3.1029487842731514
600519.SH,2021-01-04,1999.98,2004.99,1983.81,1997.0,1998.0,-1.0,-0.0501,43514.0,8686920.261,False,False,1996.4450000000002,1.0600600600600631
600519.SH,2021-01-05,1990.0,2059.45,1982.46,2059.45,1997.0,62.45,3.1272,52116.05,10592557.37,False,False,2022.84,3.855282924386569
600519.SH,2021-01-06,2064.8,2125.0,2036.03,2100.0,2059.45,40.55,1.969,47410.2,9882593.867,False,False,2081.4575,4.320085459710119
600519.SH,2021-01-07,2097.0,2140.0,2075.0,2140.0,2100.0,40.0,1.9048,37931.39,7991178.754,False,False,2113.0,3.0952380952380953
600519.SH,2021-01-08,2142.0,2150.88,2063.02,2090.0,2140.0,-50.0,-2.3364,53861.64,11345202.869,False,False,2111.475,4.1056074766355195
600519.SH,2021-01-11,2090.0,2150.5,2058.6,2099.73,2090.0,9.73,0.4656,51079.9,10768565.415,False,False,2099.7075,4.397129186602875
600519.SH,2021-01-12,2088.0,2160.9,2085.0,2160.9,2099.73,61.17,2.9132,41058.59,8800558.287999999,False,False,2123.7,3.6147504679173084
600519.SH,2021-01-13,2164.0,2173.33,2135.0,2164.0,2160.9,3.1,0.1435,34389.93,7418330.853999999,False,False,2159.0825,1.7737979545559686
600519.SH,2021-01-14,2156.0,2163.0,2116.11,2134.0,2164.0,-30.0,-1.3863,36152.2,7722089.683999999,False,False,2142.2775,2.1668207024029518
600519.SH,2021-01-15,2115.0,2134.35,2029.0,2082.0,2134.0,-52.0,-2.4367,59509.39,12372103.227,False,False,2090.0875,4.936738519212742
600519.SH,2021-01-18,2061.06,2091.48,2040.27,2063.0,2082.0,-19.0,-0.9126,39144.04,8076715.79,False,False,2063.9525,2.4596541786743535
600519.SH,2021-01-19,2073.11,2096.3,2006.85,2009.41,2063.0,-53.59,-2.5977,46345.19,9479278.513,False,False,2046.4175,4.335918565196329
600519.SH,2021-01-20,2008.0,2055.49,1982.5,2040.63,2009.41,31.22,1.5537,45082.42,9126453.277,False,False,2021.655,3.632409513240194
600519.SH,2021-01-21,2048.0,2090.02,2041.0,2070.0,2040.63,29.37,1.4393,38310.17,7953455.967,False,False,2062.255,2.4021993207979877
600519.SH,2021-01-22,2069.0,2100.0,2060.1,2079.95,2070.0,9.95,0.4807,29247.61,6090260.364,False,False,2077.2625,1.9275362318840625
600519.SH,2021-01-25,2083.0,2179.5,2083.0,2175.0,2079.95,95.05,4.5698,55957.16,12029474.558,False,False,2130.125,4.639534604197217
600519.SH,2021-01-26,2185.0,2187.0,2125.11,2141.89,2175.0,-33.11,-1.5223,31747.46,6820173.362000001,False,False,2159.75,2.8455172413793046
600519.SH,2021-01-27,2141.89,2141.89,2085.0,2089.0,2141.89,-52.89,-2.4693,37120.17,7809446.387,False,False,2114.4449999999997,2.6560654375341346
600519.SH,2021-01-28,2080.0,2109.66,2060.02,2088.0,2089.0,-1.0,-0.0479,35128.64,7337084.455,False,False,2084.42,2.376256582096691
600519.SH,2021-01-29,2101.19,2149.48,2090.22,2116.18,2088.0,28.18,1.3496,33701.33,7166179.277000001,False,False,2114.2675,2.838122605363995
600519.SH,2021-02-01,2130.0,2160.0,2095.0,2109.32,2116.18,-6.86,-0.3242,29340.59,6219639.1110000005,False,False,2123.58,3.0715723615193418
600519.SH,2021-02-02,2112.22,2149.99,2102.1,2145.0,2109.32,35.68,1.6915,34582.25,7372233.582,False,False,2127.3275,2.2703999393169303
600519.SH,2021-02-03,2150.0,2198.27,2140.0,2189.91,2145.0,44.91,2.0937,38714.15,8384049.313999999,False,False,2169.545,2.7165501165501156
600519.SH,2021-02-04,2191.0,2330.0,2191.0,2320.85,2189.91,130.94,5.9792,63851.01,14596930.188,False,True,2258.2125,6.347292811120092
600519.SH,2021-02-05,2325.0,2364.6,2291.0,2313.0,2320.85,-7.85,-0.3382,39729.06,9253566.205,False,False,2323.4,3.1712519120149905
600519.SH,2021-02-08,2337.0,2378.88,2313.0,2368.8,2313.0,55.8,2.4125,35785.73,8420758.625,False,False,2349.42,2.8482490272373586
600519.SH,2021-02-09,2368.8,2456.43,2350.0,2456.43,2368.8,87.63,3.6993,33296.55,7972930.045,False,False,2407.915,4.492992232353927
600519.SH,2021-02-10,2485.0,2601.2,2485.0,2601.0,2456.43,144.57,5.8854,61370.57,15675929.714000002,False,True,2543.05,4.730442145715523
600519.SH,2021-02-18,2587.98,2627.88,2465.0,2471.0,2601.0,-130.0,-4.9981,65912.32,16704135.269000001,False,False,2537.965,6.262206843521727
600519.SH,2021-02-19,2451.16,2496.66,2381.6,2460.0,2471.0,-11.0,-0.4452,59385.46,14525164.525,False,False,2447.355,4.65641440712262
600519.SH,2021-02-22,2455.0,2455.0,2278.22,2288.02,2460.0,-171.98,-6.9911,78935.47,18498777.223,False,True,2369.06,7.186178861788626
600519.SH,2021-02-23,2265.14,2344.89,2265.0,2307.0,2288.02,18.98,0.8295,57454.6,13316110.795,False,False,2295.5074999999997,3.4916652826461254
600519.SH,2021-02-24,2307.99,2318.0,2160.5,2189.0,2307.0,-118.0,-5.1149,82115.78,18195034.445,False,False,2243.8725,6.827048114434331
600519.SH,2021-02-25,2209.0,2224.5,2121.21,2150.0,2189.0,-39.0,-1.7816,59726.43,12982145.755,False,False,2176.1775,4.718592964824119
600519.SH,2021-02-26,2100.0,2179.95,2067.3,2122.78,2150.0,-27.22,-1.266,66525.06,14097015.494,False,False,2117.5075,5.239534883720913
600519.SH,2021-03-01,2179.0,2179.0,2120.0,2158.0,2122.78,35.22,1.6591,44916.26,9686945.529,False,False,2159.0,2.779374216828875
600519.SH,2021-03-02,2180.0,2180.0,2033.0,2058.0,2158.0,-100.0,-4.6339,70764.5,14796698.646,False,False,2112.75,6.8118628359592215
600519.SH,2021-03-03,2040.0,2149.77,2033.0,2140.0,2058.0,82.0,3.9845,54215.46,11366685.429000001,False,False,2090.6925,5.673955296404276
600519.SH,2021-03-04,2095.0,2096.0,2010.1,2033.0,2140.0,-107.0,-5.0,65088.29,13297304.316,False,False,2058.525,4.01401869158879
600519.SH,2021-03-05,2000.0,2095.0,1988.0,2060.11,2033.0,27.11,1.3335,63779.2,13100315.985,False,False,2035.7775000000001,5.263157894736842
600519.SH,2021-03-08,2074.96,2085.0,1960.0,1960.0,2060.11,-100.11,-4.8594,63099.59,12724245.99,False,False,2019.99,6.067637165005752
600519.SH,2021-03-09,1955.0,2000.0,1900.18,1936.99,1960.0,-23.01,-1.1740000000000002,82265.81,16100769.579000002,False,False,1948.0425,5.09285714285714
600519.SH,2021-03-10,1977.0,1999.87,1967.0,1970.01,1936.99,33.02,1.7047,51171.74,10136910.284,False,False,1978.47,1.6969628134373378
600519.SH,2021-03-11,1975.0,2079.99,1961.48,2048.0,1970.01,77.99,3.9589,56768.97,11521736.384000001,False,False,2016.1174999999998,6.015705504032963
600519.SH,2021-03-12,2070.0,2077.0,2002.01,2026.0,2048.0,-22.0,-1.0742,40322.51,8181594.631,False,False,2043.7525,3.6616210937500004
600519.SH,2021-03-15,2050.0,2069.8,1951.15,1975.45,2026.0,-50.55,-2.4951,62484.87,12459955.712000001,False,False,2011.6000000000001,5.856367226061209
600519.SH,2021-03-16,1974.93,2019.99,1965.0,2010.5,1975.45,35.05,1.7743,34648.5,6918600.717,False,False,1992.605,2.783669543648283
600519.SH,2021-03-17,2000.0,2050.0,1976.01,2030.36,2010.5,19.86,0.9878,31374.91,6352656.522999999,False,False,2014.0925,3.68017905993534
600519.SH,2021-03-18,2035.0,2086.36,2035.0,2069.7,2030.36,39.34,1.9376,33864.88,6997030.294,False,False,2056.5150000000003,2.529600661951582
600519.SH,2021-03-19,2035.0,2043.0,1992.23,2010.0,2069.7,-59.7,-2.8845,35780.77,7211521.835,False,False,2020.0575,2.453012513890901
600519.SH,2021-03-22,2000.1,2026.09,1955.55,1989.99,2010.0,-20.01,-0.9955,36914.07,7323391.311000001,False,False,1992.9325,3.509452736318406
600519.SH,2021-03-23,1998.88,2008.8,1970.0,1996.0,1989.99,6.01,0.302,27446.19,5459520.703,False,False,1993.42,1.949758541500206
600519.SH,2021-03-24,1981.0,2013.0,1981.0,1989.0,1996.0,-7.0,-0.3507,29357.39,5857848.16,False,False,1991.0,1.6032064128256511
600519.SH,2021-03-25,1970.01,1988.88,1946.8,1971.0,1989.0,-18.0,-0.905,31575.23,6216733.244,False,False,1969.1725000000001,2.1156359979889467
600519.SH,2021-03-26,1985.0,2022.0,1958.0,2013.0,1971.0,42.0,2.1309,50016.42,9987629.444,False,False,1994.5,3.2470826991374935
600519.SH,2021-03-29,2043.2,2096.35,2026.15,2034.1,2013.0,21.1,1.0482,56992.2,11740129.412999999,False,False,2049.9500000000003,3.487332339791347
600519.SH,2021-03-30,2040.0,2086.0,2035.08,2056.05,2034.1,21.95,1.0791,32626.97,6717493.35,False,False,2054.2825000000003,2.503318420923262
600519.SH,2021-03-31,2045.1,2046.02,2000.0,2009.0,2056.05,-47.05,-2.2884,37154.41,7489086.232999999,False,False,2025.03,2.2382724155540954
600519.SH,2021-04-01,2021.0,2046.8,2001.22,2044.5,2009.0,35.5,1.767,26587.63,5379775.87,False,False,2028.38,2.268790443006467
600519.SH,2021-04-02,2056.0,2165.0,2056.0,2162.0,2044.5,117.5,5.7471,52027.57,10981752.658,False,True,2109.75,5.331376864759109
600519.SH,2021-04-06,2161.0,2161.98,2102.3,2126.03,2162.0,-35.97,-1.6637,32741.77,6967525.0370000005,False,False,2137.8275,2.760407030527282
600519.SH,2021-04-07,2104.06,2117.3,2050.0,2061.0,2126.03,-65.03,-3.0588,40200.97,8317799.925,False,False,2083.09,3.1655244751955607
600519.SH,2021-04-08,2047.03,2079.0,2044.0,2070.0,2061.0,9.0,0.4367,28547.62,5893307.5139999995,False,False,2060.0074999999997,1.6982047549733137
600519.SH,2021-04-09,2042.0,2054.0,2005.01,2020.0,2070.0,-50.0,-2.4155,28808.86,5832453.812000001,False,False,2030.2525,2.366666666666667
600519.SH,2021-04-12,2011.0,2030.0,1991.7,2008.89,2020.0,-11.11,-0.55,31943.07,6409917.318,False,False,2010.3975,1.896039603960394
600519.SH,2021-04-13,2020.0,2049.8,2009.0,2021.0,2008.89,12.11,0.6028,28992.15,5883787.293,False,False,2024.95,2.03097232800204
600519.SH,2021-04-14,2035.0,2048.0,2016.0,2047.0,2021.0,26.0,1.2865,24114.65,4908790.023,False,False,2036.5,1.5833745670460169
600519.SH,2021-04-15,2030.9,2046.9,1990.0,2015.6,2047.0,-31.4,-1.534,34366.21,6903769.49,False,False,2020.85,2.7796775769418707
600519.SH,2021-04-16,2025.08,2068.0,2012.0,2054.98,2015.6,39.38,1.9538,30293.7,6183895.054,False,False,2040.0149999999999,2.7783290335384008
600519.SH,2021-04-19,2055.0,2098.36,2033.0,2088.0,2054.98,33.02,1.6068,31753.91,6610577.917,False,False,2068.59,3.180566234221264
600519.SH,2021-04-20,2071.1,2129.0,2070.0,2094.8,2088.0,6.8,0.3257,28290.37,5949669.953,False,False,2091.2250000000004,2.8256704980842913
600519.SH,2021-04-21,2076.0,2097.8,2065.1,2080.0,2094.8,-14.8,-0.7065,26149.75,5446145.9520000005,False,False,2079.725,1.5610082108077272
600519.SH,2021-04-22,2089.9,2099.0,2051.5,2055.5,2080.0,-24.5,-1.1779,26850.02,5539295.656,False,False,2073.975,2.283653846153846
600519.SH,2021-04-23,2055.97,2119.88,2052.5,2108.94,2055.5,53.44,2.5999,33462.77,7002695.288,False,False,2084.3225,3.2780345414740992
600519.SH,2021-04-26,2132.0,2135.0,2073.6,2077.82,2108.94,-31.12,-1.4756,34045.11,7160836.874,False,False,2104.605,2.911415213329924
600519.SH,2021-04-27,2087.08,2095.25,2065.09,2094.44,2077.82,16.62,0.7999,22107.85,4607779.002,False,False,2085.465,1.4515213059841494
600519.SH,2021-04-28,2010.0,2047.5,2003.0,2042.0,2094.44,-52.44,-2.5038,81342.95,16463574.637,False,False,2025.625,2.1246729436030636
600519.SH,2021-04-29,2047.04,2049.94,2014.0,2026.36,2042.0,-15.64,-0.7659,41283.78,8370431.227999999,False,False,2034.3349999999998,1.760039177277182
600519.SH,2021-04-30,2026.0,2036.0,2003.71,2006.78,2026.36,-19.58,-0.9663,38401.37,7723747.038,False,False,2018.1225,1.5934977003099136
600519.SH,2021-05-06,2000.0,2006.84,1953.0,1959.0,2006.78,-47.78,-2.3809,53546.14,10584968.907,False,False,1979.71,2.6829049522119974
600519.SH,2021-05-07,1965.0,1967.98,1901.0,1903.0,1959.0,-56.0,-2.8586,52493.39,10101703.446,False,False,1934.245,3.419091373149567
600519.SH,2021-05-10,1900.0,1909.0,1866.01,1879.03,1903.0,-23.97,-1.2596,46003.18,8677753.608,False,False,1888.51,2.259064634787179
600519.SH,2021-05-11,1876.0,1966.0,1873.3,1959.0,1879.03,79.97,4.2559,42494.12,8209251.914,False,False,1918.575,4.933396486485051
600519.SH,2021-05-12,1949.08,1999.0,1949.0,1984.0,1959.0,25.0,1.2762,32698.87,6473203.286,False,False,1970.27,2.5523226135783563
600519.SH,2021-05-13,1965.75,1985.05,1953.0,1971.5,1984.0,-12.5,-0.63,25077.51,4934954.969,False,False,1968.825,1.6154233870967718
600519.SH,2021-05-14,1982.0,2030.5,1976.0,2009.85,1971.5,38.35,1.9452,35611.29,7150302.044,False,False,1999.5875,2.764392594471215
600519.SH,2021-05-17,2025.1,2085.2,2025.1,2057.96,2009.85,48.11,2.3937,44524.0,9178509.985,False,False,2048.34,2.99027290593825
600519.SH,2021-05-18,2065.0,2077.0,2045.06,2059.31,2057.96,1.35,0.0656,17504.28,3595891.742,False,False,2061.5924999999997,1.5520223911057578
600519.SH,2021-05-19,2059.0,2074.81,2040.0,2049.0,2059.31,-10.31,-0.5007,22409.72,4606452.358,False,False,2055.7025,1.6903720178117885
600519.SH,2021-05-20,2074.0,2074.1,2045.36,2058.88,2049.0,9.88,0.4822,21857.16,4500663.211,False,False,2063.085,1.4026354319180092
600519.SH,2021-05-21,2055.08,2079.88,2037.02,2042.1,2058.88,-16.78,-0.815,24248.23,4976601.458000001,False,False,2053.52,2.081714330121237
600519.SH,2021-05-24,2051.0,2080.06,2031.0,2071.29,2042.1,29.19,1.4294,32548.08,6705879.397000001,False,False,2058.3374999999996,2.4024288722393585
600519.SH,2021-05-25,2085.0,2200.1,2085.0,2194.5,2071.29,123.21,5.9485,67756.95,14636718.75,False,True,2141.15,5.556923463155806
600519.SH,2021-05-26,2207.98,2241.8,2193.08,2220.0,2194.5,25.5,1.162,38604.2,8558038.174,False,False,2215.715,2.220095693779916
600519.SH,2021-05-27,2211.02,2320.0,2201.1,2245.0,2220.0,25.0,1.1261,45373.38,10240368.98,False,False,2244.28,5.35585585585586
600519.SH,2021-05-28,2240.97,2250.0,2205.51,2230.0,2245.0,-15.0,-0.6682,25807.31,5741331.9860000005,False,False,2231.62,1.98173719376391
600519.SH,2021-05-31,2215.5,2218.35,2172.0,2218.0,2230.0,-12.0,-0.5381,31739.0,6960864.26,False,False,2205.9625,2.0784753363228656
600519.SH,2021-06-01,2222.0,2248.95,2206.0,2240.95,2218.0,22.95,1.0347,30616.34,6832594.466,False,False,2229.475,1.9364292155094598
600519.SH,2021-06-02,2250.0,2264.0,2208.18,2222.0,2240.95,-18.95,-0.8456,22862.77,5088908.384,False,False,2236.045,2.490907873892776
600519.SH,2021-06-03,2220.0,2260.34,2210.08,2222.22,2222.0,0.22,0.0099,23450.31,5242453.018999999,False,False,2228.16,2.261926192619272
600519.SH,2021-06-04,2215.0,2288.0,2214.04,2251.5,2222.22,29.28,1.3176,31422.19,7058715.115,False,False,2242.135,3.32820332820333
600519.SH,2021-06-07,2265.0,2279.0,2240.01,2271.0,2251.5,19.5,0.8661,25466.27,5756592.694,False,False,2263.7525,1.731734399289353
600519.SH,2021-06-08,2260.0,2279.99,2161.15,2191.0,2271.0,-80.0,-3.5227,47313.63,10479943.156,False,False,2223.035,5.232937032144417
600519.SH,2021-06-09,2192.0,2214.0,2160.11,2199.5,2191.0,8.5,0.38799999999999996,25502.35,5591378.817000001,False,False,2191.4025,2.459607485166585
600519.SH,2021-06-10,2195.0,2251.37,2190.08,2238.48,2199.5,38.98,1.7722,25566.63,5707338.424,False,False,2218.7325,2.786542395999089
600519.SH,2021-06-11,2239.0,2244.0,2178.81,2178.81,2238.48,-59.67,-2.6656,33970.66,7513797.036,False,False,2210.1549999999997,2.9122440227297117
600519.SH,2021-06-15,2195.1,2208.88,2148.0,2193.0,2178.81,14.19,0.6513,29361.3,6412821.567000001,False,False,2186.245,2.7941858170285663
600519.SH,2021-06-16,2192.0,2195.0,2148.0,2158.0,2193.0,-35.0,-1.5959999999999999,27593.15,5978924.528,False,False,2173.25,2.1431828545371636
600519.SH,2021-06-17,2155.65,2188.0,2144.36,2156.91,2158.0,-1.09,-0.0505,21067.53,4558702.643,False,False,2161.23,2.0222428174235345
600519.SH,2021-06-18,2147.0,2156.5,2065.0,2090.94,2156.91,-65.97,-3.0585,54028.21,11329180.836,False,False,2114.86,4.242179784970166
600519.SH,2021-06-21,2085.0,2099.69,2050.0,2081.64,2090.94,-9.3,-0.4448,35488.26,7367986.471,False,False,2079.0825,2.376443130840677
600519.SH,2021-06-22,2092.0,2098.0,2053.89,2074.97,2081.64,-6.67,-0.3204,33228.18,6900830.616,False,False,2079.7149999999997,2.119002325089839
